Time (s)		Acceleration (g)	
4.989063e-001	-8.373999e+000			
4.990625e-001	-1.740552e+001			
4.992187e-001	-1.633077e+001			
4.993750e-001	-2.513400e+001			
4.995313e-001	-2.416488e+001			
4.996875e-001	-1.153126e+001			
4.998438e-001	-3.056559e+000			
5.000000e-001	5.638040e+000			
5.001562e-001	1.358113e+001			
5.003125e-001	2.171651e+001			
5.004688e-001	2.536938e+001			
5.006250e-001	1.582821e+001			
5.007812e-001	7.707474e+000			
5.009375e-001	-6.745075e+000			
5.010938e-001	-1.936573e+001			
5.012500e-001	-3.255172e+001			
5.014063e-001	-2.875422e+001			
5.015625e-001	-2.071750e+001			
5.017187e-001	-1.293573e+001			
5.018750e-001	-1.404049e+001			
5.020313e-001	-1.223788e+001			
5.021875e-001	3.516873e-001			
5.023437e-001	9.554853e+000			
5.025000e-001	7.236717e+000			
5.026563e-001	1.578584e+001			
5.028125e-001	6.209382e+000			
5.029687e-001	9.533367e+000			
5.031250e-001	1.069826e+000			
5.032813e-001	-1.123527e+001			
5.034375e-001	-8.156266e+000			
5.035938e-001	-8.339791e+000			
5.037500e-001	-9.499879e+000			
5.039063e-001	-8.515874e+000			
5.040625e-001	-1.328598e+001			
5.042188e-001	-9.707290e+000			
5.043750e-001	4.663638e+000			
5.045312e-001	2.425394e+001			
5.046875e-001	2.405637e+001			
5.048438e-001	1.552250e+001			
5.050000e-001	1.516060e+001			
5.051562e-001	7.023184e+000			
5.053125e-001	6.013973e+000			
5.054688e-001	2.440566e+000			
5.056250e-001	9.587620e+000			
5.057812e-001	1.244781e+001			
5.059375e-001	-5.454635e+000			
5.060938e-001	-1.570446e+001			
5.062500e-001	-1.787964e+001			
5.064063e-001	-2.162217e+000			
5.065625e-001	-2.188143e-001			
5.067188e-001	1.235011e+001			
5.068750e-001	1.874277e+001			
5.070313e-001	2.587675e+001			
5.071875e-001	2.209341e+001			
5.073437e-001	3.258809e-001			
5.075000e-001	-3.165066e+000			
5.076563e-001	5.574424e+000			
5.078125e-001	-4.329235e+000			
5.079687e-001	-1.502041e+001			
5.081250e-001	-2.320584e+001			
5.082813e-001	-2.443267e+001			
5.084375e-001	-2.507723e+001			
5.085937e-001	-2.317067e+001			
5.087500e-001	-1.485765e+001			
5.089063e-001	8.993833e-001			
5.090625e-001	2.308605e+001			
5.092188e-001	2.118142e+001			
5.093750e-001	9.615348e+000			
5.095312e-001	8.316985e+000			
5.096875e-001	4.259858e-001			
5.098438e-001	-6.293163e-001			
5.100000e-001	-5.611273e+000			
5.101562e-001	3.673272e+000			
5.103125e-001	8.746692e+000			
5.104688e-001	8.965746e+000			
5.106250e-001	-5.711258e+000			
5.107812e-001	-1.238456e+001			
5.109375e-001	-8.307623e+000			
5.110938e-001	-4.254697e+000			
5.112500e-001	-9.733097e+000			
5.114063e-001	-1.741873e+000			
5.115625e-001	7.201789e-001			
5.117188e-001	1.318767e+001			
5.118750e-001	1.268043e+001			
5.120313e-001	3.645665e+000			
5.121875e-001	3.798823e+000			
5.123437e-001	1.681774e+001			
5.125000e-001	7.273326e+000			
5.126563e-001	1.917236e+000			
5.128125e-001	-2.057935e+001			
5.129687e-001	-3.071575e+001			
5.131250e-001	-2.470453e+001			
5.132813e-001	-1.300523e+001			
5.134375e-001	-1.073150e+001			
5.135937e-001	-1.170915e+001			
5.137500e-001	3.065993e+001			
5.139063e-001	2.382772e+001			
5.140625e-001	5.494484e+000			
5.142188e-001	-4.382888e+000			
5.143750e-001	-3.161465e+000			
5.145313e-001	-7.734361e+000			
5.146875e-001	-4.774786e+000			
5.148438e-001	-1.480400e+001			
5.150000e-001	-2.740593e+001			
5.151562e-001	-1.805344e+001			
5.153125e-001	-5.233780e+000			
5.154688e-001	7.005060e+000			
5.156250e-001	7.176222e+000			
5.157812e-001	6.099315e+000			
5.159375e-001	-3.062800e+000			
5.160938e-001	-4.493076e+000			
5.162500e-001	-8.462101e+000			
5.164062e-001	-6.728871e+000			
5.165625e-001	1.151086e+000			
5.167188e-001	1.738632e+001			
5.168750e-001	2.203003e+001			
5.170313e-001	9.331477e+000			
5.171875e-001	1.020169e+001			
5.173437e-001	1.222168e+001			
5.175000e-001	1.766671e+001			
5.176563e-001	1.024646e+001			
5.178125e-001	1.271464e+001			
5.179687e-001	9.475873e+000			
5.181250e-001	2.528632e+001			
5.182813e-001	1.541015e+001			
5.184375e-001	1.684954e+001			
5.185937e-001	1.041031e+001			
5.187500e-001	2.227069e+001			
5.189063e-001	8.532079e+000			
5.190625e-001	-7.123769e+000			
5.192188e-001	-2.050745e+001			
5.193750e-001	-2.763026e+001			
5.195313e-001	-2.549541e+001			
5.196875e-001	-2.013176e+001			
5.198438e-001	-1.889245e+001			
5.200000e-001	-9.823000e+000			
5.201562e-001	2.402396e+000			
5.203125e-001	6.523740e+000			
5.204688e-001	1.328850e+000			
5.206250e-001	-1.666770e+001			
5.207812e-001	-1.242621e+001			
5.209375e-001	-1.316403e+001			
5.210938e-001	1.178573e+000			
5.212500e-001	1.597909e+001			
5.214062e-001	1.944207e+001			
5.215625e-001	1.480556e+001			
5.217188e-001	1.343914e+001			
5.218750e-001	1.467664e+001			
5.220313e-001	2.239420e+001			
5.221875e-001	2.048225e+001			
5.223438e-001	2.062940e+001			
5.225000e-001	1.379527e+001			
5.226563e-001	2.364467e+001			
5.228125e-001	1.396391e+001			
5.229687e-001	1.807241e+001			
5.231250e-001	5.179286e-001			
5.232813e-001	4.605543e-001			
5.234375e-001	-4.017397e-001			
5.235937e-001	-2.045284e+001			
5.237500e-001	-3.320444e+001			
5.239063e-001	-9.999083e+000			
5.240625e-001	-7.042149e+000			
5.242187e-001	-6.574513e+000			
5.243750e-001	-3.440294e+000			
5.245313e-001	-1.842938e+000			
5.246875e-001	-2.797415e+000			
5.248438e-001	-7.543153e+000			
5.250000e-001	-1.149790e+001			
5.251562e-001	-8.283977e+000			
5.253125e-001	-6.198339e+000			
5.254688e-001	5.443352e+000			
5.256250e-001	3.183430e+000			
5.257812e-001	5.098866e+000			
5.259375e-001	5.226098e-001			
5.260938e-001	-3.605215e+000			
5.262500e-001	-3.473663e-001			
5.264062e-001	-1.824573e+000			
5.265625e-001	-4.222289e+000			
5.267188e-001	-3.341630e-001			
5.268750e-001	1.032112e+001			
5.270313e-001	1.743949e+001			
5.271875e-001	2.411759e+000			
5.273438e-001	-1.536141e+000			
5.275000e-001	-5.824326e+000			
5.276563e-001	4.478192e+000			
5.278125e-001	-1.571670e+001			
5.279687e-001	-1.591091e+001			
5.281250e-001	-2.587266e+001			
5.282813e-001	-2.017533e+001			
5.284375e-001	-1.606359e+001			
5.285937e-001	-8.708402e+000			
5.287500e-001	-9.305671e+000			
5.289063e-001	8.544442e+000			
5.290625e-001	6.360259e+000			
5.292187e-001	3.142020e+000			
5.293750e-001	-6.416793e-001			
5.295313e-001	-2.898000e+000			
5.296875e-001	7.905523e+000			
5.298438e-001	5.605632e+000			
5.300000e-001	-7.359027e+000			
5.301563e-001	-7.544714e+000			
5.303125e-001	9.293908e+000			
5.304688e-001	6.258114e+000			
5.306250e-001	9.283465e+000			
5.307812e-001	-3.154623e+000			
5.309375e-001	-8.133460e+000			
5.310938e-001	1.829974e+000			
5.312500e-001	-2.763686e+000			
5.314062e-001	-8.605417e+000			
5.315625e-001	-1.187095e+000			
5.317188e-001	6.934122e+000			
5.318750e-001	1.600958e+000			
5.320312e-001	-7.346905e+000			
5.321875e-001	-2.178529e+001			
5.323438e-001	-1.965392e+001			
5.325000e-001	-7.507745e+000			
5.326563e-001	-8.355395e+000			
5.328125e-001	-9.462309e+000			
5.329687e-001	-2.950933e+000			
5.331250e-001	-3.930496e+000			
5.332813e-001	9.943509e+000			
5.334375e-001	1.092223e+001			
5.335937e-001	2.134754e+001			
5.337500e-001	3.047137e+001			
5.339063e-001	3.734019e+001			
5.340625e-001	1.976099e+001			
5.342187e-001	1.365687e+001			
5.343750e-001	5.840290e+000			
5.345313e-001	8.940540e+000			
5.346875e-001	-5.141717e+000			
5.348438e-001	-1.591187e+001			
5.350000e-001	-8.498711e+000			
5.351563e-001	-9.501440e+000			
5.353125e-001	-8.068523e+000			
5.354688e-001	-1.102762e+001			
5.356250e-001	6.243830e+000			
5.357812e-001	3.371301e+001			
5.359375e-001	2.470610e+001			
5.360938e-001	1.699910e+001			
5.362500e-001	7.621653e+000			
5.364062e-001	-3.161705e+000			
5.365625e-001	-6.235788e+000			
5.367188e-001	-7.275607e+000			
5.368750e-001	-6.635368e+000			
5.370312e-001	7.606769e+000			
5.371875e-001	7.213071e+000			
5.373438e-001	5.067778e+000			
5.375000e-001	3.396123e+000			
5.376563e-001	-1.119038e+000			
5.378125e-001	-5.243982e+000			
5.379688e-001	4.893015e+000			
5.381250e-001	1.428547e+001			
5.382813e-001	3.006542e+001			
5.384375e-001	2.387585e+001			
5.385937e-001	1.827070e+001			
5.387500e-001	1.749843e+001			
5.389063e-001	-5.518250e+000			
5.390625e-001	-1.818956e+001			
5.392187e-001	-2.595392e+001			
5.393750e-001	-3.479232e+001			
5.395313e-001	-4.056599e+001			
5.396875e-001	-3.854073e+001			
5.398438e-001	-3.882568e+001			
5.400000e-001	-2.814543e+001			
5.401563e-001	-1.227785e+001			
5.403125e-001	-1.946763e+000			
5.404688e-001	1.044595e+001			
5.406250e-001	1.024755e+001			
5.407812e-001	3.223400e+000			
5.409375e-001	-8.911012e-001			
5.410938e-001	-8.905131e+000			
5.412500e-001	-1.422749e+001			
5.414062e-001	-2.810378e+000			
5.415625e-001	1.331851e+000			
5.417188e-001	5.376975e+000			
5.418750e-001	4.024599e+000			
5.420312e-001	8.855919e+000			
5.421875e-001	5.772714e+000			
5.423438e-001	1.830214e+000			
5.425000e-001	3.160745e+000			
5.426563e-001	1.537738e+001			
5.428125e-001	1.336340e+001			
5.429688e-001	1.576568e+001			
5.431250e-001	1.334071e+001			
5.432813e-001	1.518389e+001			
5.434375e-001	2.857790e+000			
5.435937e-001	-3.514353e+000			
5.437500e-001	-6.467566e+000			
5.439063e-001	-1.561840e+001			
5.440625e-001	-2.185023e+001			
5.442187e-001	-2.793117e+001			
5.443750e-001	-1.379298e+001			
5.445313e-001	-3.491067e+000			
5.446875e-001	6.008572e+000			
5.448437e-001	1.017277e+001			
5.450000e-001	8.778860e+000			
5.451563e-001	1.188295e-002			
5.453125e-001	5.645602e+000			
5.454688e-001	-1.396787e+000			
5.456250e-001	-2.604407e+000			
5.457813e-001	1.019293e+001			
5.459375e-001	1.445555e+001			
5.460938e-001	-4.198642e-001			
5.462500e-001	-1.596913e+001			
5.464062e-001	-1.136838e+001			
5.465625e-001	-8.017631e+000			
5.467188e-001	-1.218483e+001			
5.468750e-001	-8.293460e+000			
5.470312e-001	-5.483562e+000			
5.471875e-001	-2.732719e+000			
5.473438e-001	-1.088310e+001			
5.475000e-001	-5.908707e+000			
5.476563e-001	-3.429732e+000			
5.478125e-001	7.337422e+000			
5.479688e-001	5.477800e+000			
5.481250e-001	3.639304e-001			
5.482813e-001	-1.023170e+001			
5.484375e-001	-1.476547e+001			
5.485937e-001	-1.703139e+001			
5.487500e-001	-7.159658e+000			
5.489063e-001	-2.030064e+000			
5.490625e-001	2.776049e+000			
5.492187e-001	2.266523e+000			
5.493750e-001	1.560748e+000			
5.495313e-001	1.220103e+000			
5.496875e-001	3.029792e+000			
5.498437e-001	5.458955e+000			
5.500000e-001	9.422940e+000			
5.501563e-001	7.759447e+000			
5.503125e-001	6.847340e+000			
5.504688e-001	9.147592e+000			
5.506250e-001	3.693197e+000			
5.507813e-001	-2.171819e+000			
5.509375e-001	-4.757261e+000			
5.510938e-001	-8.461741e+000			
5.512500e-001	-7.439447e+000			
5.514062e-001	-1.207812e+001			
5.515625e-001	-5.792639e-001			
5.517188e-001	1.135542e+001			
5.518750e-001	1.793545e+001			
5.520312e-001	1.298494e+001			
5.521875e-001	1.264094e+001			
5.523438e-001	8.105613e+000			
5.525000e-001	1.024466e+001			
5.526562e-001	2.820460e+000			
5.528125e-001	-1.046420e+000			
5.529688e-001	4.516121e+000			
5.531250e-001	7.505824e+000			
5.532813e-001	3.881764e+000			
5.534375e-001	1.331347e+001			
5.535938e-001	1.973278e+001			
5.537500e-001	1.445435e+001			
5.539063e-001	6.700304e+000			
5.540625e-001	-1.003041e+001			
5.542187e-001	-1.045015e+001			
5.543750e-001	-5.464237e+000			
5.545313e-001	-8.090970e+000			
5.546875e-001	-9.452107e+000			
5.548437e-001	-1.027887e+001			
5.550000e-001	-1.408958e+001			
5.551563e-001	-2.204911e+001			
5.553125e-001	-2.291213e+001			
5.554688e-001	-1.615769e+001			
5.556250e-001	-1.149393e+001			
5.557813e-001	-2.234355e+001			
5.559375e-001	-2.203027e+001			
5.560938e-001	-2.127168e+001			
5.562500e-001	-9.331598e+000			
5.564062e-001	2.282247e+001			
5.565625e-001	4.263963e+001			
5.567188e-001	4.745847e+001			
5.568750e-001	4.356446e+001			
5.570312e-001	3.332268e+001			
5.571875e-001	1.762950e+001			
5.573438e-001	1.442638e+000			
5.575000e-001	-3.932537e+000			
5.576562e-001	1.606239e+000			
5.578125e-001	4.622228e+000			
5.579688e-001	2.906042e+000			
5.581250e-001	4.397532e+000			
5.582813e-001	6.051543e+000			
5.584375e-001	1.024839e+001			
5.585938e-001	9.791551e+000			
5.587500e-001	6.585436e+000			
5.589063e-001	4.304509e+000			
5.590625e-001	2.872433e+000			
5.592187e-001	-7.467414e+000			
5.593750e-001	-4.370645e+000			
5.595313e-001	-1.203947e+001			
5.596875e-001	-2.998945e+000			
5.598437e-001	-1.048520e+001			
5.600000e-001	-1.298638e+001			
5.601563e-001	-1.610944e+001			
5.603125e-001	-1.468397e+001			
5.604687e-001	-1.140667e+001			
5.606250e-001	-1.300775e+001			
5.607813e-001	4.560292e+000			
5.609375e-001	1.652402e+001			
5.610938e-001	1.956942e+001			
5.612500e-001	1.996444e+001			
5.614063e-001	1.887781e+001			
5.615625e-001	7.420843e+000			
5.617188e-001	2.913603e+000			
5.618750e-001	-5.467838e+000			
5.620312e-001	-9.262340e+000			
5.621875e-001	-1.211725e+001			
5.623438e-001	-6.103516e+000			
5.625000e-001	-1.448772e+001			
5.626562e-001	-3.438974e+000			
5.628125e-001	-7.346905e+000			
5.629688e-001	-9.202205e+000			
5.631250e-001	-1.059491e+001			
5.632813e-001	-8.392004e+000			
5.634375e-001	-1.299167e+001			
5.635938e-001	5.953478e-002			
5.637500e-001	2.760685e-003			
5.639063e-001	4.049566e+000			
5.640625e-001	6.408991e+000			
5.642187e-001	4.452266e+000			
5.643750e-001	1.551541e+001			
5.645313e-001	1.417084e+001			
5.646875e-001	4.909939e+000			
5.648437e-001	6.888511e+000			
5.650000e-001	-3.266131e+000			
5.651563e-001	7.304774e+000			
5.653125e-001	2.242649e+001			
5.654687e-001	3.501978e+001			
5.656250e-001	2.649742e+001			
5.657813e-001	2.444911e+001			
5.659375e-001	1.025007e+001			
5.660938e-001	1.043419e+000			
5.662500e-001	-1.579964e+001			
5.664063e-001	-1.419737e+001			
5.665625e-001	-2.812874e+001			
5.667188e-001	-1.708312e+001			
5.668750e-001	-1.892678e+001			
5.670312e-001	-1.460259e+001			
5.671875e-001	-1.625756e+001			
5.673438e-001	-4.488035e+000			
5.675000e-001	2.900040e+000			
5.676562e-001	-7.317617e+000			
5.678125e-001	-2.333896e+001			
5.679688e-001	-2.237656e+001			
5.681250e-001	-1.678917e+001			
5.682812e-001	7.297932e+000			
5.684375e-001	2.774897e+001			
5.685938e-001	3.316436e+001			
5.687500e-001	2.670303e+001			
5.689063e-001	4.715131e+000			
5.690625e-001	-1.814095e+001			
5.692188e-001	-2.403573e+001			
5.693750e-001	-2.103438e+001			
5.695313e-001	-1.284811e+001			
5.696875e-001	4.472671e+000			
5.698437e-001	2.643548e+001			
5.700000e-001	2.325025e+001			
5.701563e-001	1.000629e+001			
5.703125e-001	9.354643e+000			
5.704687e-001	2.542952e+000			
5.706250e-001	2.533349e+000			
5.707813e-001	-6.585075e+000			
5.709375e-001	-1.213081e+001			
5.710938e-001	-3.458263e+001			
5.712500e-001	-1.680729e+001			
5.714063e-001	-2.320620e+001			
5.715625e-001	-2.928847e+000			
5.717188e-001	2.896799e+000			
5.718750e-001	1.814767e+001			
5.720312e-001	4.539407e+000			
5.721875e-001	-7.691990e+000			
5.723438e-001	-1.431043e+001			
5.725000e-001	-2.271960e+001			
5.726562e-001	-6.764760e+000			
5.728125e-001	3.470542e+000			
5.729688e-001	2.033509e+001			
5.731250e-001	2.728421e+001			
5.732812e-001	2.367720e+001			
5.734375e-001	1.088010e+001			
5.735938e-001	8.478786e+000			
5.737500e-001	-1.110084e+001			
5.739063e-001	-1.131629e+001			
5.740625e-001	-1.482644e+001			
5.742188e-001	-1.943727e+001			
5.743750e-001	-8.947742e+000			
5.745313e-001	-1.319428e+001			
5.746875e-001	9.760703e+000			
5.748437e-001	5.718100e+000			
5.750000e-001	2.271072e+001			
5.751563e-001	1.541855e+001			
5.753125e-001	1.263242e+001			
5.754687e-001	-7.216432e+000			
5.756250e-001	-1.692864e+001			
5.757813e-001	-1.667586e+001			
5.759375e-001	-1.663853e+001			
5.760937e-001	2.270244e+000			
5.762500e-001	-1.019989e+001			
5.764063e-001	7.368150e+000			
5.765625e-001	5.121672e+000			
5.767188e-001	1.823121e+001			
5.768750e-001	2.935809e+000			
5.770313e-001	1.279626e+001			
5.771875e-001	9.141470e-001			
5.773438e-001	8.426572e+000			
5.775000e-001	-9.018319e+000			
5.776562e-001	-3.418809e+000			
5.778125e-001	2.780851e+000			
5.779688e-001	1.683778e+000			
5.781250e-001	9.295589e+000			
5.782812e-001	1.759637e+001			
5.784375e-001	9.832002e+000			
5.785938e-001	-3.694037e+000			
5.787500e-001	-1.603382e+001			
5.789063e-001	-2.379603e+001			
5.790625e-001	-1.067773e+001			
5.792188e-001	-4.666639e+000			
5.793750e-001	6.479089e+000			
5.795313e-001	1.935529e+001			
5.796875e-001	1.643916e+001			
5.798437e-001	8.585732e+000			
5.800000e-001	7.151016e+000			
5.801563e-001	5.175805e+000			
5.803125e-001	1.613201e-001			
5.804687e-001	-1.085310e+000			
5.806250e-001	-1.233918e+001			
5.807813e-001	-1.340817e+001			
5.809375e-001	-1.805812e+001			
5.810937e-001	-1.090015e+001			
5.812500e-001	-4.906818e+000			
5.814063e-001	-2.150934e-001			
5.815625e-001	1.307245e+000			
5.817188e-001	-8.999835e-001			
5.818750e-001	-4.534486e+000			
5.820313e-001	-1.925998e+000			
5.821875e-001	-3.744930e+000			
5.823438e-001	-6.168212e+000			
5.825000e-001	-1.042219e+000			
5.826562e-001	4.265859e+000			
5.828125e-001	2.933649e+000			
5.829688e-001	-1.863103e+000			
5.831250e-001	-6.131483e+000			
5.832812e-001	-4.186159e+000			
5.834375e-001	-1.568814e+001			
5.835938e-001	-1.976003e+001			
5.837500e-001	-1.089475e+001			
5.839062e-001	4.684643e+000			
5.840625e-001	9.468551e+000			
5.842188e-001	1.610668e+001			
5.843750e-001	1.617426e+001			
5.845313e-001	1.428187e+001			
5.846875e-001	5.892023e+000			
5.848438e-001	4.113422e+000			
5.850000e-001	5.452354e+000			
5.851563e-001	4.512280e+000			
5.853125e-001	2.975779e+000			
5.854687e-001	3.973827e+000			
5.856250e-001	-1.105475e+000			
5.857813e-001	-3.953422e+000			
5.859375e-001	-1.498692e+000			
5.860937e-001	-1.745233e-001			
5.862500e-001	-8.229244e-001			
5.864063e-001	-2.979020e+000			
5.865625e-001	-3.381000e+000			
5.867188e-001	1.139323e+000			
5.868750e-001	1.184850e+001			
5.870313e-001	1.939166e+001			
5.871875e-001	1.488754e+001			
5.873438e-001	1.007866e+001			
5.875000e-001	1.944603e+000			
5.876562e-001	-5.368093e+000			
5.878125e-001	-6.692982e+000			
5.879688e-001	-8.219521e+000			
5.881250e-001	-1.334780e+001			
5.882812e-001	-1.398815e+001			
5.884375e-001	-1.602926e+001			
5.885938e-001	-1.343074e+001			
5.887500e-001	-9.615588e-001			
5.889062e-001	6.624325e+000			
5.890625e-001	9.533127e+000			
5.892188e-001	1.024262e+001			
5.893750e-001	2.955494e+000			
5.895313e-001	-6.354618e+000			
5.896875e-001	-2.165002e+001			
5.898438e-001	-1.108535e+001			
5.900000e-001	-7.876836e+000			
5.901563e-001	-4.143069e+000			
5.903125e-001	-3.554443e+000			
5.904687e-001	6.200740e-001			
5.906250e-001	4.770705e+000			
5.907813e-001	-4.846324e+000			
5.909375e-001	-8.829872e+000			
5.910937e-001	-8.949542e+000			
5.912500e-001	-2.813859e+000			
5.914063e-001	3.842394e+000			
5.915625e-001	-1.233546e+000			
5.917187e-001	1.399848e+001			
5.918750e-001	1.334503e+001			
5.920313e-001	1.421513e+001			
5.921875e-001	5.358731e+000			
5.923438e-001	6.026217e+000			
5.925000e-001	-8.813909e+000			
5.926563e-001	-7.126650e+000			
5.928125e-001	-9.780628e+000			
5.929688e-001	-8.359836e+000			
5.931250e-001	-5.134275e+000			
5.932812e-001	5.359331e+000			
5.934375e-001	-3.564045e+000			
5.935938e-001	6.668736e+000			
5.937500e-001	6.860544e+000			
5.939062e-001	7.094482e+000			
5.940625e-001	2.758165e+000			
5.942188e-001	-2.590243e+000			
5.943750e-001	2.922126e+000			
5.945313e-001	7.738322e-001			
5.946875e-001	-4.595941e+000			
5.948438e-001	7.531030e+000			
5.950000e-001	8.615139e+000			
5.951563e-001	-3.464060e-001			
5.953125e-001	-3.185231e+000			
5.954687e-001	6.938203e+000			
5.956250e-001	1.766623e+001			
5.957813e-001	1.021238e+001			
5.959375e-001	3.414848e-001			
5.960937e-001	4.185079e+000			
5.962500e-001	6.120560e+000			
5.964063e-001	-5.696134e+000			
5.965625e-001	-1.531340e+000			
5.967187e-001	-2.087318e-001			
5.968750e-001	1.068265e+000			
5.970313e-001	8.351794e+000			
5.971875e-001	6.841699e-002			
5.973438e-001	-1.380127e+001			
5.975000e-001	-5.813404e+000			
5.976563e-001	-3.055719e+000			
5.978125e-001	-6.706065e-001			
5.979688e-001	-1.174972e+000			
5.981250e-001	-8.571089e+000			
5.982812e-001	-6.680259e+000			
5.984375e-001	2.499861e+000			
5.985938e-001	8.291659e+000			
5.987500e-001	-2.509103e+000			
5.989062e-001	1.507010e+001			
5.990625e-001	2.350976e+001			
5.992188e-001	1.165081e+001			
5.993750e-001	-5.536495e+000			
5.995312e-001	-2.856229e+000			
5.996875e-001	-4.245814e+000			
5.998438e-001	5.362691e+000			
6.000000e-001	-7.034227e+000			
6.001563e-001	-1.221699e+001			
6.003125e-001	-1.345522e+001			
6.004688e-001	7.483138e+000			
6.006250e-001	2.506102e+000			
6.007813e-001	-5.051334e+000			
6.009375e-001	3.307181e+000			
6.010937e-001	7.269965e+000			
6.012500e-001	5.689413e+000			
6.014063e-001	-9.592782e-001			
6.015625e-001	4.629549e-001			
6.017187e-001	-1.782202e+000			
6.018750e-001	7.381833e-001			
6.020313e-001	-4.933225e+000			
6.021875e-001	-1.587514e+000			
6.023438e-001	6.458924e+000			
6.025000e-001	5.935234e+000			
6.026563e-001	-7.529709e+000			
6.028125e-001	-5.086503e+000			
6.029688e-001	-5.991768e+000			
6.031250e-001	5.966802e+000			
6.032812e-001	8.519715e+000			
6.034375e-001	1.096016e+001			
6.035938e-001	7.093402e+000			
6.037500e-001	1.112028e+001			
6.039062e-001	3.550842e+000			
6.040625e-001	2.097281e+000			
6.042188e-001	-1.124319e+001			
6.043750e-001	-1.006930e+001			
6.045312e-001	-1.481060e+001			
6.046875e-001	-1.917392e+001			
6.048438e-001	-1.515172e+001			
6.050000e-001	-9.873892e+000			
6.051563e-001	-2.480176e+000			
6.053125e-001	1.573831e+000			
6.054688e-001	1.250459e+001			
6.056250e-001	1.061076e+001			
6.057813e-001	7.050070e+000			
6.059375e-001	5.570583e+000			
6.060937e-001	5.049294e+000			
6.062500e-001	1.969497e+001			
6.064063e-001	1.354824e+001			
6.065625e-001	8.961905e+000			
6.067187e-001	6.599479e+000			
6.068750e-001	2.059231e+000			
6.070313e-001	-6.788886e+000			
6.071875e-001	-7.068195e+000			
6.073437e-001	-1.072070e+001			
6.075000e-001	1.467244e+000			
6.076563e-001	1.195161e+001			
6.078125e-001	1.721203e+001			
6.079688e-001	1.822209e+001			
6.081250e-001	2.326358e+001			
6.082813e-001	1.172547e+001			
6.084375e-001	1.215554e+001			
6.085938e-001	3.982829e+000			
6.087500e-001	-8.502671e+000			
6.089062e-001	-1.772528e+001			
6.090625e-001	-1.880099e+001			
6.092188e-001	-1.785647e+001			
6.093750e-001	-1.318323e+001			
6.095312e-001	-9.998723e+000			
6.096875e-001	-8.873804e+000			
6.098438e-001	5.212174e+000			
6.100000e-001	-2.207348e+000			
6.101563e-001	-4.198403e+000			
6.103125e-001	-3.476423e+000			
6.104688e-001	-2.448368e+000			
6.106250e-001	-3.073483e+000			
6.107813e-001	-3.558884e-001			
6.109375e-001	1.137642e+000			
6.110937e-001	4.203924e+000			
6.112500e-001	6.175533e+000			
6.114063e-001	8.152905e+000			
6.115625e-001	-8.283257e-001			
6.117187e-001	-4.956511e+000			
6.118750e-001	-1.411454e+001			
6.120313e-001	-1.519361e+001			
6.121875e-001	-8.599896e+000			
6.123437e-001	-9.562774e-001			
6.125000e-001	1.146285e-001			
6.126563e-001	-3.016349e-001			
6.128125e-001	-5.777995e+000			
6.129688e-001	-1.076427e+000			
6.131250e-001	-4.487074e+000			
6.132813e-001	1.722068e+000			
6.134375e-001	5.437831e+000			
6.135938e-001	6.965330e+000			
6.137500e-001	-3.076604e+000			
6.139062e-001	1.687859e+000			
6.140625e-001	-7.153776e+000			
6.142188e-001	1.079308e+000			
6.143750e-001	3.134698e+000			
6.145312e-001	2.713394e+000			
6.146875e-001	-3.967705e+000			
6.148438e-001	-6.660094e+000			
6.150000e-001	-1.179257e+001			
6.151562e-001	-1.229633e+001			
6.153125e-001	-1.881779e+001			
6.154688e-001	-1.829134e+001			
6.156250e-001	-1.175980e+001			
6.157813e-001	-1.300043e+001			
6.159375e-001	-1.085298e+001			
6.160938e-001	-1.608399e-002			
6.162500e-001	1.838244e+001			
6.164063e-001	1.849671e+001			
6.165625e-001	9.316954e+000			
6.167187e-001	-5.752188e+000			
6.168750e-001	-7.216432e+000			
6.170313e-001	-2.361706e+000			
6.171875e-001	-7.069276e+000			
6.173437e-001	-7.623453e+000			
6.175000e-001	-6.407431e+000			
6.176563e-001	-6.115999e+000			
6.178125e-001	-1.946727e+001			
6.179688e-001	-2.166130e+001			
6.181250e-001	-5.194890e+000			
6.182813e-001	1.599001e+001			
6.184375e-001	1.623427e+001			
6.185938e-001	1.868564e+001			
6.187500e-001	2.186043e+001			
6.189062e-001	2.491387e+001			
6.190625e-001	2.653895e+001			
6.192188e-001	2.701967e+001			
6.193750e-001	1.979904e+001			
6.195312e-001	1.464880e+001			
6.196875e-001	-7.540272e-001			
6.198438e-001	-1.923550e+001			
6.200000e-001	-2.583569e+001			
6.201562e-001	-2.870657e+001			
6.203125e-001	-2.789673e+001			
6.204688e-001	-2.584986e+001			
6.206250e-001	-1.503805e+001			
6.207813e-001	-8.373639e+000			
6.209375e-001	7.313536e+000			
6.210938e-001	1.516733e+001			
6.212500e-001	2.127672e+001			
6.214063e-001	1.559499e+001			
6.215625e-001	1.094168e+001			
6.217187e-001	1.092319e+001			
6.218750e-001	7.423003e+000			
6.220313e-001	-5.741026e-001			
6.221875e-001	-3.971666e+000			
6.223437e-001	-1.333291e+000			
6.225000e-001	-7.477257e+000			
6.226563e-001	-1.478527e+001			
6.228125e-001	-1.644300e+001			
6.229687e-001	-1.364871e+001			
6.231250e-001	-5.659165e+000			
6.232813e-001	9.049647e+000			
6.234375e-001	2.017077e+001			
